symbol_name,prefix,symbol_id,reference_number,pdf_page,section,symbol_explanation,lookup_tables_affected,called_by_csp,pivot_column,pivot_row,bbox_width,bbox_height,symbol_colours,pattern_type,pattern_spacing,minimum_distance,maximum_distance,comments,s57_tokens,int1_refs,parse_warnings
SY(SOUNDS12),SY,SOUNDS12,311,360,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS13),SY,SOUNDS13,312,361,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS14),SY,SOUNDS14,313,362,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS15),SY,SOUNDS15,314,363,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS16),SY,SOUNDS16,315,364,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS17),SY,SOUNDS17,316,365,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS18),SY,SOUNDS18,317,366,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS19),SY,SOUNDS19,318,367,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",1.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS20),SY,SOUNDS20,319,368,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS21),SY,SOUNDS21,320,369,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,0.75,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS22),SY,SOUNDS22,321,370,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS23),SY,SOUNDS23,322,371,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS24),SY,SOUNDS24,323,372,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS25),SY,SOUNDS25,324,373,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS26),SY,SOUNDS26,325,374,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS27),SY,SOUNDS27,326,375,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS28),SY,SOUNDS28,327,376,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS29),SY,SOUNDS29,328,377,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,"CSP SNDFRM04 Continuation A, B",4.0,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS30),SY,SOUNDS30,329,378,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS31),SY,SOUNDS31,330,379,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,0.75,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS32),SY,SOUNDS32,331,380,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS33),SY,SOUNDS33,332,381,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS34),SY,SOUNDS34,333,382,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS35),SY,SOUNDS35,334,383,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS36),SY,SOUNDS36,335,384,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS37),SY,SOUNDS37,336,385,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS38),SY,SOUNDS38,337,386,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS39),SY,SOUNDS39,338,387,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation C,6.25,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS40),SY,SOUNDS40,339,388,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS41),SY,SOUNDS41,340,389,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,0.75,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS42),SY,SOUNDS42,341,390,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS43),SY,SOUNDS43,342,391,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS44),SY,SOUNDS44,343,392,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS45),SY,SOUNDS45,344,393,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS46),SY,SOUNDS46,345,394,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS47),SY,SOUNDS47,346,395,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS48),SY,SOUNDS48,347,396,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS49),SY,SOUNDS49,348,397,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation B,-2.75,1.25,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS50),SY,SOUNDS50,349,398,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS51),SY,SOUNDS51,350,399,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,0.75,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS52),SY,SOUNDS52,351,400,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS53),SY,SOUNDS53,352,401,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS54),SY,SOUNDS54,353,402,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS55),SY,SOUNDS55,354,403,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS56),SY,SOUNDS56,355,404,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS57),SY,SOUNDS57,356,405,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS58),SY,SOUNDS58,357,406,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDS59),SY,SOUNDS59,358,407,point_and_centered_area_symbols,"shallow soundings, less than or equal to the safety depth",N/A,CSP SNDFRM04 Continuation A,-0.5,0.0,1.25,2.5,SNDG2,,,,,Line weight 0.3 mm,SOUNDG; OBSTRN; UWTROC; WRECKS,I 2; I 10; K 17; L 21.2; K 41; L 20; M 43; Q 42; K 11; K 15; O 27; K 21; K 30,
SY(SOUNDSA1),SY,SOUNDSA1,359,408,point_and_centered_area_symbols,"symbol for drying height, used for shallow soundings, less than or equal to safety depth",N/A,CSP SNDFRM04 Continuation A,2.25,-2.2,2.05,0.01,SNDG2,,,,,Line weight 0.3 mm,UWTROC; WRECKS; SOUNDG,K 11; K 21; I 15,
SY(SOUNDSB1),SY,SOUNDSB1,360,409,point_and_centered_area_symbols,"symbol for swept sounding, used for shallow soundings, less than or equal to safety depth",N/A,CSP SNDFRM04,4.1,-1.78,6.31,1.31,SNDG2,,,,,Line weight 0.3 mm,OBSTRN; WRECKS,K 2; K 42; K 27,
SY(SOUNDSC2),SY,SOUNDSC2,362,410,point_and_centered_area_symbols,sounding of low accuracy,N/A,CSP SNDFRM04,4.27,4.27,8.54,8.54,SNDG1,,,,,Line weight 0.3 mm; circle diameter 8.54 mm,OBSTRN; SOUNDG,B 7; I 1; I2; I 2; I 13,
SY(SPRING02),SY,SPRING02,363,411,point_and_centered_area_symbols,spring,paper chart point symbols; simplified point symbols,,1.5,3.5,3.0,3.5,CHGRD,,,,,Dot diameter 0.9 mm,SPRING,J 15,
SY(SWPARE51),SY,SWPARE51,364,412,point_and_centered_area_symbols,swept area,area symbols with plain boundaries; area symbols with symbolized boundaries,,5.6,3.08,11.01,3.04,CHGRF,,,,,Line weight 0.9 mm,SWPARE,I 24,
SY(TIDEHT01),SY,TIDEHT01,368,413,point_and_centered_area_symbols,point for which tide height information is available,paper chart point symbols; area symbols with plain boundaries; simplified point symbols; area symbols with symbolized boundaries,,3.96,1.69,8.84,3.36,CHGRD,,,,,Line weight 0.3 mm,T_HMON; T_NHMN; T_TIMS,,
SY(TIDSTR01),SY,TIDSTR01,369,414,point_and_centered_area_symbols,point or area for which a tidal stream table is available,paper chart point symbols; area symbols with plain boundaries; simplified point symbols; area symbols with symbolized boundaries,,2.8,2.81,5.66,5.6,CHGRD,,,,,Line weight 0.3 mm,TS_PAD; TS_PNH; TS_PRH; TS_TIS,H 31; H 46,
SY(TMARDEF1),SY,TMARDEF1,370,415,point_and_centered_area_symbols,"topmark for beacons, flag or other shape, paper-chart",N/A,CSP TOPMAR01,0.08,9.37,0.0,3.47,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5,
SY(TMARDEF2),SY,TMARDEF2,371,416,point_and_centered_area_symbols,"topmark for buoys, flag or other shape, paper-chart",N/A,CSP TOPMAR01,-0.67,8.66,1.36,3.64,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5,
SY(TMBYRD01),SY,TMBYRD01,372,417,point_and_centered_area_symbols,timber yard,paper chart point symbols; area symbols with plain boundaries; simplified point symbols; area symbols with symbolized boundaries,,2.0,2.0,4.0,4.0,LANDF,,,,,Line weight 0.6 mm,PRDARE,F 52,
SY(TNKCON02),SY,TNKCON02,373,418,point_and_centered_area_symbols,tank,paper chart point symbols; simplified point symbols,,1.42,1.41,2.84,2.84,LANDF,,,,,Line weight 0.3mm; circle diameter 2.84 mm,BUISGL; PRDARE; SILTNK,E 32,
SY(TNKCON12),SY,TNKCON12,374,419,point_and_centered_area_symbols,conspicuous tank,paper chart point symbols; simplified point symbols,,1.42,1.41,2.84,2.84,CHBLK,,,,,Line weight 0.6 mm; circle diameter 2.84 mm,BUISGL; PRDARE; SILTNK,E 32,
SY(TNKFRM01),SY,TNKFRM01,375,420,point_and_centered_area_symbols,tank farm,area symbols with plain boundaries; area symbols with symbolized boundaries,,3.9,4.0,7.66,7.66,LANDF,,,,,Circle line weight 0.3 mm; circle diameter 7.66 mm; Point diameter 2.24 mm,PRDARE,E 32,
SY(TNKFRM11),SY,TNKFRM11,376,421,point_and_centered_area_symbols,conspicuous tank farm,area symbols with plain boundaries; area symbols with symbolized boundaries,,3.92,4.05,7.66,7.66,CHBLK,,,,,Circle line weight 0.6mm; circle diameter 7.66 mm; Point diameter 2.24 mm,PRDARE,E 32,
SY(TOPMAR02),SY,TOPMAR02,377,422,point_and_centered_area_symbols,"topmark for buoys, cone point up, paper-chart",N/A,CSP TOPMAR01,-0.1,6.75,2.1,1.65,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR04),SY,TOPMAR04,378,423,point_and_centered_area_symbols,"topmark for buoys, cone point down, paper-chart",N/A,CSP TOPMAR01,-0.45,6.85,2.2,1.55,CHBLK,,,,,N/A,TOPMAR,,
SY(TOPMAR05),SY,TOPMAR05,379,424,point_and_centered_area_symbols,"topmark for buoys, 2 cones point upward, paper-chart",N/A,CSP TOPMAR01,-0.1,9.25,2.75,4.05,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR06),SY,TOPMAR06,380,425,point_and_centered_area_symbols,"topmark for buoys, 2 cones point downward, paper-chart",N/A,CSP TOPMAR01,-0.45,9.05,2.8,3.7,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR07),SY,TOPMAR07,381,426,point_and_centered_area_symbols,"topmark for buoys, 2 cones base to base, paper-chart",N/A,CSP TOPMAR01,-0.45,9.15,2.4,3.95,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR08),SY,TOPMAR08,382,427,point_and_centered_area_symbols,"topmark for buoys, 2 cones point to point, paper-chart",N/A,CSP TOPMAR01,-0.05,9.05,3.3,3.85,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR10),SY,TOPMAR10,383,428,point_and_centered_area_symbols,"topmark for buoys, sphere, paper-chart",N/A,CSP TOPMAR01,-0.35,6.95,1.8,1.8,CHBLK,,,,,Point diameter 1.8 mm,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR12),SY,TOPMAR12,384,429,point_and_centered_area_symbols,"topmark for buoys, 2 spheres, paper-chart",N/A,CSP TOPMAR01,-0.4,9.15,2.2,4.0,CHBLK,,,,,Point diameter 1.8 mm,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR13),SY,TOPMAR13,385,430,point_and_centered_area_symbols,"topmark for buoys, cylinder, paper-chart",N/A,CSP TOPMAR01,-0.3,7.45,2.15,2.2,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR14),SY,TOPMAR14,386,431,point_and_centered_area_symbols,"topmark for buoys, board, paper-chart",N/A,CSP TOPMAR01,-0.1,6.7,2.4,1.4,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,,
SY(TOPMAR16),SY,TOPMAR16,387,432,point_and_centered_area_symbols,"topmark for buoys, cube point up, paper-chart",N/A,CSP TOPMAR01,-0.3,7.05,2.05,1.95,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,,
SY(TOPMAR17),SY,TOPMAR17,388,433,point_and_centered_area_symbols,"topmark for buoys, flag or other shape, paper-chart",N/A,CSP TOPMAR01,0.85,7.6,4.21,2.63,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,,
SY(TOPMAR18),SY,TOPMAR18,389,434,point_and_centered_area_symbols,"topmark for buoys, T-Shape, paper-chart",N/A,CSP TOPMAR01,0.52,7.6,4.21,2.63,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,,
SY(TOPMAR22),SY,TOPMAR22,390,435,point_and_centered_area_symbols,"topmark for beacons, cone point up, paper-chart",N/A,CSP TOPMAR01,1.1,7.3,2.2,1.75,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 2,
SY(TOPMAR24),SY,TOPMAR24,391,436,point_and_centered_area_symbols,"topmark for beacons, cone point down, paper-chart",N/A,CSP TOPMAR01,1.1,7.2,2.2,1.7,CHBLK,,,,,N/A,TOPMAR,,
SY(TOPMAR25),SY,TOPMAR25,392,437,point_and_centered_area_symbols,"topmark for beacons, 2 cones point upward, paper-chart",N/A,CSP TOPMAR01,1.1,9.45,2.2,3.95,CHBLK,,,,,N/A,TOPMAR,Q 2-5; Q 110,
SY(TOPMAR26),SY,TOPMAR26,393,438,point_and_centered_area_symbols,"topmark for beacons, 2 cones point downward, paper-chart",N/A,CSP TOPMAR01,1.1,9.3,2.2,3.9,CHBLK,,,,,N/A,TOPMAR,Q 2-5,
